identifier,address,chain,name,symbol,decimals,coingecko,cryptocompare,started,protocol
eip155:1/erc20:0x5331009B82853e9FB711bC0b300E1b374724AdaC,0x5331009B82853e9FB711bC0b300E1b374724AdaC,1,yvCurve-sdYFI-YFI-f 0.4.5,yvCurve-sdYFI-YFI-f,18,,,,yearn_vaults_v2
eip155:1/erc20:0xC8cA30Aa2E486846f7304D3B9334f96d32000F8d,0xC8cA30Aa2E486846f7304D3B9334f96d32000F8d,1,yvCurve-apeUSD-FBP-f 0.4.5,yvCurve-apeUSD-FBP-f,18,,,,yearn_vaults_v2
eip155:1/erc20:0x00e8Eb340f8AF587EEA6200D2081E31dC87285ac,0x00e8Eb340f8AF587EEA6200D2081E31dC87285ac,1,yvCurve-XAI-FRAXBP-f 0.4.5,yvCurve-XAI-FRAXBP-f,18,,,,yearn_vaults_v2
eip155:1/erc20:0x5Be6C45e2d074fAa20700C49aDA3E88a1cc0025d,0x5Be6C45e2d074fAa20700C49aDA3E88a1cc0025d,1,Curve.fi Factory Crypto Pool: Curve GEAR/ETH,crvGEARETH-f,18,,,,
eip155:1/erc20:0x04c8bfe2eb09a1e2e9fA97A2fd970E06d87B43de,0x04c8bfe2eb09a1e2e9fA97A2fd970E06d87B43de,1,yvCurve-GEAR-ETH-f 0.4.5,yvCurve-GEAR-ETH-f,18,,,,yearn_vaults_v2
eip155:1/erc20:0x571B384636BA518697d745AC218aD4cEE5EE0ABC,0x571B384636BA518697d745AC218aD4cEE5EE0ABC,1,yvCurve-sBTCv2-f 0.4.5,yvCurve-sBTCv2-f,18,,,,yearn_vaults_v2
eip155:1/erc20:0x429EA2d8d5B06CA40dD986FaC0734BA0E0CaC022,0x429EA2d8d5B06CA40dD986FaC0734BA0E0CaC022,1,yvCurve-sdCRV-CRV-f 0.4.5,yvCurve-sdCRV-CRV-f,18,,,,yearn_vaults_v2
eip155:1/erc20:0x9E0E0AF468FbD041Cab7883c5eEf16D1A99a47C3,0x9E0E0AF468FbD041Cab7883c5eEf16D1A99a47C3,1,yvCurve-sdAG-AG-f 0.4.5,yvCurve-sdAG-AG-f,18,,,,yearn_vaults_v2
eip155:1/erc20:0x7e113c504263354ba99290dadAd00D1e1F2b6476,0x7e113c504263354ba99290dadAd00D1e1F2b6476,1,yvCurve-sdFXS-FXS-f 0.4.5,yvCurve-sdFXS-FXS-f,18,,,,yearn_vaults_v2
eip155:1/erc20:0x6E0e681441BE6cB1d8405752462488BD4D691E3A,0x6E0e681441BE6cB1d8405752462488BD4D691E3A,1,Curve.fi Factory Crypto Pool: TRYB/USD (3crv),TRYB3POOL-f,18,,,,
eip155:1/erc20:0xe1747F4D30479D7a2DCFEa5af69fb86B8f71cCeC,0xe1747F4D30479D7a2DCFEa5af69fb86B8f71cCeC,1,yvCurve-TRYB3POOL-f-f 0.4.6,yvCurve-TRYB3POOL-f-f,18,,,,yearn_vaults_v2
eip155:1/erc20:0x6C280dB098dB673d30d5B34eC04B6387185D3620,0x6C280dB098dB673d30d5B34eC04B6387185D3620,1,Curve.fi Factory Crypto Pool: CLEV/ETH,CLEVETH-f,18,,,,
eip155:1/erc20:0x3a51269E0707A3416044bad5066858A12198fCf5,0x3a51269E0707A3416044bad5066858A12198fCf5,1,yvCurve-CLEVETH-f-f 0.4.6,yvCurve-CLEVETH-f-f,18,,,,yearn_vaults_v2
eip155:1/erc20:0x5271045F7B73c17825A7A7aee6917eE46b0B7520,0x5271045F7B73c17825A7A7aee6917eE46b0B7520,1,Curve.fi Factory Crypto Pool: OHM/FRAXBP,OHMFRAXBP-f,18,,,,
eip155:1/erc20:0x7788A5492bc948e1d8c2caa53b2e0a60ed5403b0,0x7788A5492bc948e1d8c2caa53b2e0a60ed5403b0,1,yvCurve-OHMFRAXBP-f-f 0.4.6,yvCurve-OHMFRAXBP-f-f,18,,,,yearn_vaults_v2
eip155:1/erc20:0x04D549bAfE83B8BdCCC8dF38F15b90199D20f1eE,0x04D549bAfE83B8BdCCC8dF38F15b90199D20f1eE,1,yvCurve-TBTCSBTC23CRV-f-f 0.4.6,yvCurve-TBTCSBTC23CRV-f-f,18,,,,yearn_vaults_v2
eip155:1/erc20:0x7483Dd57f6488b0e194A151C57Df6Ec85C00aCE9,0x7483Dd57f6488b0e194A151C57Df6Ec85C00aCE9,1,Curve.fi Factory Crypto Pool: BTRFLY/ETH,BTRFLYETH-f,18,,,,
eip155:1/erc20:0x3221BFBE308144f19089CB197b7C11c2Bf495906,0x3221BFBE308144f19089CB197b7C11c2Bf495906,1,yvCurve-BTRFLYETH-f-f 0.4.6,yvCurve-BTRFLYETH-f-f,18,,,,yearn_vaults_v2
eip155:1/erc20:0xD8eb58D76aF99547333cfEeb6a0f9bd1A63b6492,0xD8eb58D76aF99547333cfEeb6a0f9bd1A63b6492,1,Curve.fi Factory Crypto Pool: PAIR_ETH_MATIC,ETH MATIC-f,18,,,,
eip155:1/erc20:0x63c5c0604Ec410130C69C958aCab81794f7a622F,0x63c5c0604Ec410130C69C958aCab81794f7a622F,1,yvCurve-ETH MATIC-f-f 0.4.6,yvCurve-ETH MATIC-f-f,18,,,,yearn_vaults_v2
eip155:1/erc20:0x5CBF567cb0C3D319A052C91eFB3B3318899338DF,0x5CBF567cb0C3D319A052C91eFB3B3318899338DF,1,yvCurve-pETH-ETH-f-f 0.4.6,yvCurve-pETH-ETH-f-f,18,,,,yearn_vaults_v2
eip155:1/erc20:0x9F8B5c0fc18B79DdFc05b21c43da7E324Cf3B8Eb,0x9F8B5c0fc18B79DdFc05b21c43da7E324Cf3B8Eb,1,yvCurve-ibEUR-USDC-f 0.4.6,yvCurve-ibEUR-USDC-f,18,,,,yearn_vaults_v2
eip155:1/erc20:0xDb26d8815EdA864Dfa43306766f2F8CA50C03F9E,0xDb26d8815EdA864Dfa43306766f2F8CA50C03F9E,1,yvCurve-msUSDFRAX3CRV-f-f 0.4.6,yvCurve-msUSDFRAX3CRV-f-f,18,,,,yearn_vaults_v2
eip155:1/erc20:0x4aCc1BF7D6a591016641325aA6664A1Cd178F002,0x4aCc1BF7D6a591016641325aA6664A1Cd178F002,1,Curve.fi Factory Crypto Pool: DYDX/ETH,DYDXETH-f,18,,,,
eip155:1/erc20:0xca46d6e44499AfbD8795f8F86910F068a6bF1a7c,0xca46d6e44499AfbD8795f8F86910F068a6bF1a7c,1,yvCurve-DYDXETH-f-f 0.4.6,yvCurve-DYDXETH-f-f,18,,,,yearn_vaults_v2
eip155:1/erc20:0xD6C7FD4392D328e4a8f8bC50F4128B64f4dB2d4C,0xD6C7FD4392D328e4a8f8bC50F4128B64f4dB2d4C,1,RWA-013,RWA013,18,,,,
eip155:1/erc20:0x50379f632ca68D36E50cfBC8F78fe16bd1499d1e,0x50379f632ca68D36E50cfBC8F78fe16bd1499d1e,1,Gelato Uniswap DAI/USDC LP,G-UNI,18,,,,
eip155:1/erc20:0xb9737098b50d7c536b6416dAeB32879444F59fCA,0xb9737098b50d7c536b6416dAeB32879444F59fCA,1,RWA-008,RWA008,18,,,,
eip155:1/erc20:0x8b9734bbaA628bFC0c9f323ba08Ed184e5b88Da2,0x8b9734bbaA628bFC0c9f323ba08Ed184e5b88Da2,1,RWA-009,RWA009,18,,,,
eip155:1/erc20:0x078fb926b041a816FaccEd3614Cf1E4bc3C723bD,0x078fb926b041a816FaccEd3614Cf1E4bc3C723bD,1,RWA-007,RWA007,18,,,,
eip155:1/erc20:0x20C72C1fdd589C4Aaa8d9fF56a43F3B17BA129f8,0x20C72C1fdd589C4Aaa8d9fF56a43F3B17BA129f8,1,RWA-010,RWA010,18,,,,
eip155:1/erc20:0x0b126F85285d1786F52FC911AfFaaf0d9253e37a,0x0b126F85285d1786F52FC911AfFaaf0d9253e37a,1,RWA-011,RWA011,18,,,,
eip155:1/erc20:0x3c7f1379B5ac286eB3636668dEAe71EaA5f7518c,0x3c7f1379B5ac286eB3636668dEAe71EaA5f7518c,1,RWA-012,RWA012,18,,,,
eip155:1/erc20:0xFC2838a17D8e8B1D5456E0a351B0708a09211147,0xFC2838a17D8e8B1D5456E0a351B0708a09211147,1,Curve.fi FRAX/USDP,crvfraxUSDP,18,,,,curve_pool
eip155:1/erc20:0x4d9f9D15101EEC665F77210cB999639f760F831E,0x4d9f9D15101EEC665F77210cB999639f760F831E,1,Curve.fi Factory Plain Pool: stETH/frxETH,st-frxETH-f,18,,,,curve_pool
eip155:1/erc20:0x663aC72a1c3E1C4186CD3dCb184f216291F4878C,0x663aC72a1c3E1C4186CD3dCb184f216291F4878C,1,Curve.fi Factory Plain Pool: sETH/frxETH,s-frxETH-f,18,,,,curve_pool
eip155:1/erc20:0x97Ba76a574bC5709b944bB1887691301c72337Ca,0x97Ba76a574bC5709b944bB1887691301c72337Ca,1,Curve.fi Factory Plain Pool: alETH/frxETH,al-frxETH-f,18,,,,curve_pool
eip155:1/erc20:0xA0d69E286B938e21CBf7E51D71F6A4c8918f482F,0xA0d69E286B938e21CBf7E51D71F6A4c8918f482F,1,Electronic Dollar,eUSD,18,electronic-usd,,,
eip155:1/erc20:0xAEda92e6A3B1028edc139A4ae56Ec881f3064D4F,0xAEda92e6A3B1028edc139A4ae56Ec881f3064D4F,1,Curve.fi Factory USD Metapool: eUSD+FRAX/USDC (FRAXBP),eUSD3CRV-f,18,,,,curve_pool
eip155:1/erc20:0x428D03774F976F625380403E0C0AD38980943573,0x428D03774F976F625380403E0C0AD38980943573,1,Curve.fi Factory Pool: frxETHt,frxETHt-f,18,,,,curve_pool
eip155:1/erc20:0x892D701d94a43bDBCB5eA28891DaCA2Fa22A690b,0x892D701d94a43bDBCB5eA28891DaCA2Fa22A690b,1,Curve.fi Factory USD Metapool: STBT/3CRV,STBT3CRV-f,18,,,,curve_pool
eip155:1/erc20:0x99f5aCc8EC2Da2BC0771c32814EFF52b712de1E5,0x99f5aCc8EC2Da2BC0771c32814EFF52b712de1E5,1,Curve.fi Factory Plain Pool: yCRV,yCRV-f,18,,,,curve_pool
eip155:1/erc20:0xE60986759872393a8360A4a7abEAb3A6e0BA7848,0xE60986759872393a8360A4a7abEAb3A6e0BA7848,1,Curve.fi Factory USD Metapool: pUSDFRAXBP-A100,pUSDFRAXBP3CRV-f,18,,,,curve_pool
eip155:1/erc20:0x5007c634BD59dd211875346A5D0cfd10DFD1CdC0,0x5007c634BD59dd211875346A5D0cfd10DFD1CdC0,1,Curve.fi Factory Plain Pool: cvxCrv/Crv,cvxcrv-crv-f,18,,,,curve_pool
eip155:1/erc20:0x971add32Ea87f10bD192671630be3BE8A11b8623,0x971add32Ea87f10bD192671630be3BE8A11b8623,1,Curve.fi Factory Plain Pool: cvxCrv/Crv,cvxcrv-crv-f,18,,,,curve_pool
eip155:1/erc20:0xb40b6608B2743E691C9B54DdBDEe7bf03cd79f1c,0xb40b6608B2743E691C9B54DdBDEe7bf03cd79f1c,1,UZD Zunami Stable,UZD,18,zunami-protocol,,,
eip155:1/erc20:0x68934F60758243eafAf4D2cFeD27BF8010bede3a,0x68934F60758243eafAf4D2cFeD27BF8010bede3a,1,Curve.fi Factory USD Metapool: Zunami UZD/FRAXBP,UZDFRAXBP3CRV-f,18,,,,curve_pool
eip155:1/erc20:0xa2847348b58CEd0cA58d23c7e9106A49f1427Df6,0xa2847348b58CEd0cA58d23c7e9106A49f1427Df6,1,Convex FPIS,cvxFPIS,18,convex-fpis,,,
eip155:1/erc20:0xfBB481A443382416357fA81F16dB5A725DC6ceC8,0xfBB481A443382416357fA81F16dB5A725DC6ceC8,1,Curve.fi Factory Plain Pool: cvxFpis/Fpis,cvxFpis-f,18,,,,curve_pool
eip155:1/erc20:0x785Af85CceB3BA1369925c5b43E90026343FC0bb,0x785Af85CceB3BA1369925c5b43E90026343FC0bb,1,Curve.fi Factory Pool: jpeth,jpeth-f,18,,,,curve_pool
eip155:1/erc20:0x3d1E5Cf16077F349e999d6b21A4f646e83Cd90c5,0x3d1E5Cf16077F349e999d6b21A4f646e83Cd90c5,1,dToken,dETH,18,,,,
eip155:1/erc20:0x7C0d189E1FecB124487226dCbA3748bD758F98E4,0x7C0d189E1FecB124487226dCbA3748bD758F98E4,1,Curve.fi Factory Plain Pool: Stakehouse dETH / frxETH,dETHfrxETH-f,18,,,,curve_pool
eip155:1/erc20:0xE95A203B1a91a908F9B9CE46459d101078c2c3cb,0xE95A203B1a91a908F9B9CE46459d101078c2c3cb,1,Ankr Staked ETH,ankrETH,18,ankreth,,,
eip155:1/erc20:0x9559Aaa82d9649C7A7b220E7c461d2E74c9a3593,0x9559Aaa82d9649C7A7b220E7c461d2E74c9a3593,1,StaFi,rETH,18,reth,,,
eip155:1/erc20:0x68749665FF8D2d112Fa859AA293F07A622782F38,0x68749665FF8D2d112Fa859AA293F07A622782F38,1,Tether Gold,XAUt,6,tether-gold,XAUT,,
eip155:1/erc20:0x70fc957eb90E37Af82ACDbd12675699797745F68,0x70fc957eb90E37Af82ACDbd12675699797745F68,1,Curve EUROC-3Crv,EUROC3CRV,18,,,,curve_pool
eip155:1/erc20:0x066B6e1E93FA7dcd3F0Eb7f8baC7D5A747CE0BF9,0x066B6e1E93FA7dcd3F0Eb7f8baC7D5A747CE0BF9,1,Curve.fi Factory USD Metapool: REUSD/3Crv,REUSD3CRV-f,18,,,,curve_pool
eip155:1/erc20:0x334cB66050049c1E392007B018321c44A1dbFaC4,0x334cB66050049c1E392007B018321c44A1dbFaC4,1,Stake DAO FPIS,sdFPIS,18,,,,
eip155:1/erc20:0x06c21B5d004604250a7f9639c4A3C28e73742261,0x06c21B5d004604250a7f9639c4A3C28e73742261,1,Curve.fi Factory Plain Pool: sdFPIS,SDFPISFPIS-f,18,,,,curve_pool
eip155:1/erc20:0x9D1EAD8Ad4db315d5234FD05135dB2324ac602cd,0x9D1EAD8Ad4db315d5234FD05135dB2324ac602cd,1,lvETH,lvETH,18,,,,
eip155:1/erc20:0xB4E2F6A10176b0948B31C7Ac0DF710137a7536A2,0xB4E2F6A10176b0948B31C7Ac0DF710137a7536A2,1,Curve.fi Factory Pool: ETH/lvCEAETH,ETHlvCEAET-f,18,,,,curve_pool
eip155:1/erc20:0x1AEa495539B514A5538878D3D3695c7AEDdC61F1,0x1AEa495539B514A5538878D3D3695c7AEDdC61F1,1,Curve.fi Factory Crypto Pool: FXS/ETH,FXSETH-f,18,,,,curve_pool
eip155:1/erc20:0xd67F3684346E416A8b1311c8955FB6000A083AAa,0xd67F3684346E416A8b1311c8955FB6000A083AAa,1,Curve.fi Factory Crypto Pool: FXS/ETH,FXSETH-f,18,,,,curve_pool
eip155:1/erc20:0x27Ca67c8D7A060988c9F8F57bf7c784dD41816A6,0x27Ca67c8D7A060988c9F8F57bf7c784dD41816A6,1,Curve.fi Factory Crypto Pool: FXS/ETH,FXSETH-f,18,,,,curve_pool
eip155:1/erc20:0x1868e657122554750eb07B2fA45b4044Af35c583,0x1868e657122554750eb07B2fA45b4044Af35c583,1,Curve.fi Factory Crypto Pool: INV/DOLA,INVDOLA-f,18,,,,curve_pool
eip155:1/erc20:0x1B8b8a78E12397e18a2BD2b400205d1EB8897573,0x1B8b8a78E12397e18a2BD2b400205d1EB8897573,1,Curve.fi Factory Crypto Pool: RAI/FRAX,RAIFRAX-f,18,,,,curve_pool
eip155:1/erc20:0xDE3E8978896E1FA31F1Ea2b9012CAa4057aDB273,0xDE3E8978896E1FA31F1Ea2b9012CAa4057aDB273,1,Curve.fi Factory Crypto Pool: RAI/ETH,RAIETH-f,18,,,,curve_pool
eip155:1/erc20:0x24E79e946dEa5482212c38aaB2D0782F04cdB0E0,0x24E79e946dEa5482212c38aaB2D0782F04cdB0E0,1,Paladin stkAAVE,palStkAAVE,18,,,,
eip155:1/erc20:0x6085deF4343a0b5d97820F131a362Dae9fE59841,0x6085deF4343a0b5d97820F131a362Dae9fE59841,1,Curve.fi Factory Crypto Pool: AAVE/palStkAAVE,palStkAAVE-f,18,,,,curve_pool
eip155:1/erc20:0xcA7c3Ac4e5FB7B2Ae60472C80344ea9403C6D2b1,0xcA7c3Ac4e5FB7B2Ae60472C80344ea9403C6D2b1,1,Curve.fi Factory Crypto Pool: RAI/agEUR,RAIAGEUR-f,18,,,,curve_pool
eip155:1/erc20:0x367D89e3577B95E5D9a770945225b93889B1DC8D,0x367D89e3577B95E5D9a770945225b93889B1DC8D,1,Curve.fi Factory Crypto Pool: RocketPool rETH,rp-eth-f,18,,,,curve_pool
eip155:1/erc20:0x030cAFAE2EcE75eD411aeb53633FBeD3092C3e32,0x030cAFAE2EcE75eD411aeb53633FBeD3092C3e32,1,Curve.fi Factory Crypto Pool: PAR/USDC,PARUSDC-f,18,,,,curve_pool
eip155:1/erc20:0x91f2f1b9D9c7D838c87B687d2AcCD1f0bE8FaE5d,0x91f2f1b9D9c7D838c87B687d2AcCD1f0bE8FaE5d,1,Curve.fi Factory Crypto Pool: DUCK/ETH,DUCKETH-f,18,,,,curve_pool
eip155:1/erc20:0x3010c5746833BBd5F244BD42F97f20C45f2bBF25,0x3010c5746833BBd5F244BD42F97f20C45f2bBF25,1,Curve.fi Factory Crypto Pool: ALCX/ETH,ALCXETH-f,18,,,,curve_pool
eip155:1/erc20:0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,1,Olympus,OHM,9,olympus,OHM,,
eip155:1/erc20:0xbcE2C09c6757Cf002dfbA4e8b9c6F3D3437dC8Dc,0xbcE2C09c6757Cf002dfbA4e8b9c6F3D3437dC8Dc,1,Curve.fi Factory Crypto Pool: OHM/ETH,OHMETH-f,18,,,,curve_pool
eip155:1/erc20:0x6f80310CA7F2C654691D1383149Fa1A57d8AB1f8,0x6f80310CA7F2C654691D1383149Fa1A57d8AB1f8,1,Silo Governance Token,Silo,18,silo-finance,,,
eip155:1/erc20:0x6a445E9F40e0b97c92d0b8a3366cEF1d67F700BF,0x6a445E9F40e0b97c92d0b8a3366cEF1d67F700BF,1,Fidu,FIDU,18,fidu,,,
eip155:1/erc20:0x42ec68ca5c2C80036044f3EeAd675447aB3A8065,0x42ec68ca5c2C80036044f3EeAd675447aB3A8065,1,Curve.fi Factory Crypto Pool: Goldfinch FIDU/USDC,fidu-usdc-f,18,,,,curve_pool
eip155:1/erc20:0xD7D81c8665Dcd3e6960afe64F204a564d8f8C54B,0xD7D81c8665Dcd3e6960afe64F204a564d8f8C54B,1,Curve.fi Factory Crypto Pool: MKR/ETH,MKRETH-f,18,,,,curve_pool
eip155:1/erc20:0xd0ed79293AeB9705944AEF1871f09d6CbeB8fB54,0xd0ed79293AeB9705944AEF1871f09d6CbeB8fB54,1,Curve.fi Factory Crypto Pool: AAVE/ETH,AAVEETH-f,18,,,,curve_pool
eip155:1/erc20:0x675EaAfa53d80400bc4144876F467622f628eBCb,0x675EaAfa53d80400bc4144876F467622f628eBCb,1,Curve.fi Factory Crypto Pool: COMP/ETH,COMPETH-f,18,,,,curve_pool
eip155:1/erc20:0xA21Da2E5335cb06B3D031732c496e334386C1DE4,0xA21Da2E5335cb06B3D031732c496e334386C1DE4,1,Curve.fi Factory Crypto Pool: ALUSD/BNT,ALUSDBNT-f,18,,,,curve_pool
eip155:1/erc20:0xaF0C83990e3Fd6a6999d364EE7Bf0C9FdDcf43E0,0xaF0C83990e3Fd6a6999d364EE7Bf0C9FdDcf43E0,1,Curve.fi Factory Crypto Pool: Test,AAA-f,18,,,,curve_pool
eip155:1/erc20:0x09EFF23aEFF4b0a89a31FbcaAd85EE7248a5Ac83,0x09EFF23aEFF4b0a89a31FbcaAd85EE7248a5Ac83,1,Curve.fi Factory Crypto Pool: USDC/STG,USDCSTG-f,18,,,,curve_pool
eip155:1/erc20:0x61bFabE002d2617b897C0a40F4aD45C9fde1b88b,0x61bFabE002d2617b897C0a40F4aD45C9fde1b88b,1,Curve.fi Factory Crypto Pool: USDC/STG,USDCSTG-f,18,,,,curve_pool
eip155:1/erc20:0xAB846Fb6C81370327e784Ae7CbB6d6a6af6Ff4BF,0xAB846Fb6C81370327e784Ae7CbB6d6a6af6Ff4BF,1,Paladin Token,PAL,18,feisty-doge-nft,,,
eip155:1/erc20:0x7BB46c33a972349EF48E7545cAC068Fb77B89e5a,0x7BB46c33a972349EF48E7545cAC068Fb77B89e5a,1,JZC Miners,JZC,4,,,,
eip155:1/erc20:0x1B8577b2d5cdE12F29f01c5C4D5420e5f4B25e5f,0x1B8577b2d5cdE12F29f01c5C4D5420e5f4B25e5f,1,Curve.fi Factory Crypto Pool: JZC Miners,JZC/ETH-f,18,,,,curve_pool
eip155:1/erc20:0xDFDb7f72c1F195C5951a234e8DB9806EB0635346,0xDFDb7f72c1F195C5951a234e8DB9806EB0635346,1,Feisty Doge NFT,NFD,18,feisty-doge-nft,NFD,,
eip155:1/erc20:0x5D331b8C8F87130fFBE55011D9D0f74A7af9A21c,0x5D331b8C8F87130fFBE55011D9D0f74A7af9A21c,1,Curve.fi Factory Crypto Pool: eth/nfd,nfdeth-f,18,,,,curve_pool
eip155:1/erc20:0x34eD182D0812D119c92907852D2B429f095A9b07,0x34eD182D0812D119c92907852D2B429f095A9b07,1,Curve.fi Factory Crypto Pool: JPEG/ETH,JPEGETH-f,18,,,,curve_pool
eip155:1/erc20:0x9aE380F0272E2162340a5bB646c354271c0F5cFC,0x9aE380F0272E2162340a5bB646c354271c0F5cFC,1,Conic Finance Token,CNC,18,conic-finance,CNC,,
eip155:1/erc20:0xc0f888D0987287Aa1D09CaC49F2ccA89f7bbe774,0xc0f888D0987287Aa1D09CaC49F2ccA89f7bbe774,1,Curve.fi Factory Crypto Pool: CNC/ETH,CNCETH-f,18,,,,curve_pool
eip155:1/erc20:0xF9835375f6b268743Ea0a54d742Aa156947f8C06,0xF9835375f6b268743Ea0a54d742Aa156947f8C06,1,Curve.fi Factory Crypto Pool: CNC/ETH,CNCETH-f,18,,,,curve_pool
eip155:1/erc20:0x7372601C874A8fa339F52bf0673d14e86f550bfB,0x7372601C874A8fa339F52bf0673d14e86f550bfB,1,Curve.fi Factory Crypto Pool: CADC/3CRV,CADC3CRV-f,18,,,,curve_pool
eip155:1/erc20:0x6d57B2E05F26C26b549231c866bdd39779e4a488,0x6d57B2E05F26C26b549231c866bdd39779e4a488,1,VNX Gold,VNXAU,18,vnx-gold,VNXAU,,
eip155:1/erc20:0xfbe8925bDEe1c5DD778B3E2AC3FFAeaAC462F3c9,0xfbe8925bDEe1c5DD778B3E2AC3FFAeaAC462F3c9,1,Curve.fi Factory Crypto Pool: VNXAU/USDC,VNXAUSDC-f,18,,,,curve_pool
eip155:1/erc20:0x9416bA76e88D873050A06e5956A3EBF10386b863,0x9416bA76e88D873050A06e5956A3EBF10386b863,1,Virtue,VIRTUE,18,,,,
eip155:1/erc20:0x203Dd977cDB764176ac0fa12f96B3DA377fdF5e5,0x203Dd977cDB764176ac0fa12f96B3DA377fdF5e5,1,Curve.fi Factory Crypto Pool: VIRTUE/ETH,VIRTETH-f,18,,,,curve_pool
eip155:1/erc20:0x94f6C0201E1BFcba290345338C3C4aBC1901d336,0x94f6C0201E1BFcba290345338C3C4aBC1901d336,1,Curve.fi Factory Crypto Pool: ETH/VIRTUE,ETHVIRT-f,18,,,,curve_pool
eip155:1/erc20:0x5A56Da75c50aA2733F5Fa9A2442AaEfcBc60B2e6,0x5A56Da75c50aA2733F5Fa9A2442AaEfcBc60B2e6,1,Cortex DAO Token,CXD,18,,,,
eip155:1/erc20:0x1979F8296492fF9E6527ECA47FC44BB30c391139,0x1979F8296492fF9E6527ECA47FC44BB30c391139,1,Curve.fi Factory Crypto Pool: CXD/ETH,CXDETH-f,18,,,,curve_pool
eip155:1/erc20:0x70A03471B4F2dEe5174AdE1165742E2d3fEd2E27,0x70A03471B4F2dEe5174AdE1165742E2d3fEd2E27,1,Curve.fi Factory Crypto Pool: CXD/USDC,CXDUSDC-f,18,,,,curve_pool
eip155:1/erc20:0xaF0b1FDf9c6BfeC7b3512F207553c0BA00D7f1A2,0xaF0b1FDf9c6BfeC7b3512F207553c0BA00D7f1A2,1,Test Citadel,Test CTDL,18,,,,
eip155:1/erc20:0xE2b11613bBe8E09F73fA81B4A09F0dadB20F5Df6,0xE2b11613bBe8E09F73fA81B4A09F0dadB20F5Df6,1,Curve.fi Factory Crypto Pool: [Test] Test CTDL/wBTC,testCTDL-f,18,,,,curve_pool
eip155:1/erc20:0x79d34eA9F93AbFdf163073e87051B75B768079e9,0x79d34eA9F93AbFdf163073e87051B75B768079e9,1,Curve.fi Factory Crypto Pool: TRU/ETH,TRUETH-f,18,,,,curve_pool
eip155:1/erc20:0xA149523Fed056EdFF817062FBb59455ED3a4380F,0xA149523Fed056EdFF817062FBb59455ED3a4380F,1,Curve.fi Factory Crypto Pool: PSL/ETH,PSLETH-f,18,,,,curve_pool
eip155:1/erc20:0x8CC0F052fff7eaD7f2EdCCcaC895502E884a8a71,0x8CC0F052fff7eaD7f2EdCCcaC895502E884a8a71,1,ARTH Valuecoin,ARTH,18,arth,ARTH,,
eip155:1/erc20:0x240558287687E0645f552C17865A28D64DccF8DF,0x240558287687E0645f552C17865A28D64DccF8DF,1,Curve.fi Factory Crypto Pool: ARTH,ARTH+3pool-f,18,,,,curve_pool
eip155:1/erc20:0xbb6b6A7204385031a161210967B93B7Eb02F8d5E,0xbb6b6A7204385031a161210967B93B7Eb02F8d5E,1,Curve.fi Factory Crypto Pool: ARTH,ARTH+3pool-f,18,,,,curve_pool
eip155:1/erc20:0x82ebE2C1A4f235EfDEBaBd534ca00cfEf59cF22b,0x82ebE2C1A4f235EfDEBaBd534ca00cfEf59cF22b,1,Curve.fi Factory Crypto Pool: ARTH,ARTH+USDC-f,18,,,,curve_pool
eip155:1/erc20:0x6CD19aeaE3df93fEC7B75C11DB3C68F9831A44d5,0x6CD19aeaE3df93fEC7B75C11DB3C68F9831A44d5,1,Curve.fi Factory Crypto Pool: ARTH/USDC,ARTH+USDC-f,18,,,,curve_pool
eip155:1/erc20:0x5ee08f40b637417bcC9d2C51B62F4820ec9cF5D8,0x5ee08f40b637417bcC9d2C51B62F4820ec9cF5D8,1,Bao Stable Basket,bSTBL,18,,,,
eip155:1/erc20:0x7657Ceb382013f1Ce9Ac7b08Dd8db4F28D3a7538,0x7657Ceb382013f1Ce9Ac7b08Dd8db4F28D3a7538,1,Curve.fi Factory Crypto Pool: bSTBL/DAI,bSTBLDAI-f,18,,,,curve_pool
eip155:1/erc20:0xaCe78D9BaB82b6B4783120Dba82aa10B040A14D9,0xaCe78D9BaB82b6B4783120Dba82aa10B040A14D9,1,Curve.fi Factory Crypto Pool: pxCVX/CVX,pxCVXCVX-f,18,,,,curve_pool
eip155:1/erc20:0xD1dca101E8155f79dB50bc51aBBD4FF74Bc53f25,0xD1dca101E8155f79dB50bc51aBBD4FF74Bc53f25,1,Curve.fi Factory Crypto Pool: ARTH/DAI,ARTH+DAI-f,18,,,,curve_pool
eip155:1/erc20:0x06B884e60794Ce02AafAb13791B59A2e6A07442f,0x06B884e60794Ce02AafAb13791B59A2e6A07442f,1,Unbanked,UNBNK,18,unbnk,UNBNK,,
eip155:1/erc20:0x20A1512284DC88102BfE169c08530c743d85dcC7,0x20A1512284DC88102BfE169c08530c743d85dcC7,1,Curve.fi Factory Crypto Pool: UNBNK/ETH,UNBNK/ETH-f,18,,,,curve_pool
eip155:1/erc20:0xB4Bd4628e6EFb0Cb521D9ec35050C75840320374,0xB4Bd4628e6EFb0Cb521D9ec35050C75840320374,1,frETH,frETH,18,freth,,,
eip155:1/erc20:0x517E47a2e8c38E5A96708ED866A39CcbAA105640,0x517E47a2e8c38E5A96708ED866A39CcbAA105640,1,Curve.fi Factory Crypto Pool: frETH/WETH,frETHWETH-f,18,,,,curve_pool
